,block_time,buy_token,sell_token,units_bought,units_sold,trade_value_usd,price,difference,executed?
17143,2022-10-15T09:49:47+00:00,USDC,WETH,10.790031,0.0084469268775323,10.8467832727081,1277.3913112353375,0,1
17152,2022-10-15T09:43:11+00:00,USDC,WETH,152.319624,0.118711248165767,152.479849819001,1283.1102894925564,0,1
17153,2022-10-15T09:43:11+00:00,USDC,WETH,10.870283,0.008471822056559,10.8817165587678,1283.1104014494829,0,1
17156,2022-10-15T09:42:11+00:00,USDC,WETH,150.312564,0.117148349256529,150.472368686042,1283.0958776111195,0,1
17158,2022-10-15T09:41:35+00:00,USDC,WETH,1.232968,0.0009652668154158,1.23984661372905,1277.3338731932731,0,1
17162,2022-10-15T09:39:11+00:00,USDC,WETH,10.529726,0.0082431618685316,10.5775428780811,1277.389206706882,0,1
17164,2022-10-15T09:38:23+00:00,USDC,WETH,1.0,0.0007816567710422,1.00301415203372,1279.3338931442738,0,1
17165,2022-10-15T09:38:23+00:00,USDC,WETH,10.672148,0.0083419562974089,10.7043149012721,1279.333961904701,0,1
17168,2022-10-15T09:37:35+00:00,USDC,WETH,2.61691,0.0020404710036269,2.61831198714411,1282.5029100381678,0,1
17173,2022-10-15T09:33:35+00:00,USDC,WETH,10.133336,0.0079207905647245,10.1558000383729,1279.333914613163,0,1
17176,2022-10-15T09:32:47+00:00,USDC,WETH,9.673597,0.0075725985398026,9.70935866977882,1277.447490336939,0,1
17180,2022-10-15T09:31:11+00:00,USDC,WETH,10.788336,0.0084437366974062,10.8263058813133,1277.673189799254,0,1
17181,2022-10-15T09:31:11+00:00,USDC,WETH,0.751306,0.0005880261350914,0.753949469630217,1277.674503163402,0,1
17185,2022-10-15T09:30:23+00:00,USDC,WETH,0.739498,0.0005765547591607,0.740247111474,1282.6153773780293,0,1
17186,2022-10-15T09:30:23+00:00,USDC,WETH,1.038158,0.0008094067534482,1.039209654054,1282.615935161504,0,1
17187,2022-10-15T09:30:23+00:00,USDC,WETH,0.768051,0.0005988162481463,0.768829035663,1282.6154974544936,0,1
17189,2022-10-15T09:28:35+00:00,USDC,WETH,0.100412,7.809446432117e-05,0.100513717356,1285.7761542104606,0,1
17190,2022-10-15T09:28:35+00:00,USDC,WETH,0.428044,0.0003329085058083,0.428477608572,1285.7706923429653,0,1
17191,2022-10-15T09:27:59+00:00,USDC,WETH,0.269977,0.000211302993032,0.271010879773082,1277.6771219663433,0,1
17192,2022-10-15T09:27:59+00:00,USDC,WETH,0.042332,3.3131576922732e-05,0.0424935666137884,1277.6934855447666,0,1
17193,2022-10-15T09:27:59+00:00,USDC,WETH,9.686117,0.0075810542280573,9.72323272127954,1277.6741477658757,0,1
17196,2022-10-15T09:25:59+00:00,USDC,WETH,3.950766,0.0030861353192037,3.96500493540663,1280.1661597325538,0,1
17198,2022-10-15T09:25:59+00:00,USDC,WETH,11.769656,0.0091938516991763,11.8120767860678,1280.165961460361,0,1
17199,2022-10-15T09:25:23+00:00,USDC,WETH,10.373791,0.0081087433299451,10.4179512554469,1279.3339951568346,0,1
17203,2022-10-15T09:22:59+00:00,USDC,WETH,1.426222,0.0011104490592413,1.428787773378,1284.3650846752466,0,1
17205,2022-10-15T09:20:11+00:00,USDC,WETH,10.527418,0.0082236629702276,10.5533444530635,1280.137335164727,0,1
17208,2022-10-15T09:19:35+00:00,USDC,WETH,188.848165,0.147448299220329,189.218927906455,1280.7754717998341,0,1
17210,2022-10-15T09:19:11+00:00,USDC,WETH,0.02,1.5581767344249e-05,0.0200239,1283.5514456183755,0,1
17211,2022-10-15T09:19:11+00:00,USDC,WETH,3.196916,0.0024906800360044,3.20073631462,1283.5514613625596,0,1
17224,2022-10-15T09:14:35+00:00,USDC,WETH,1.527451,0.0011926333969754,1.53043488033475,1280.7380741422471,0,1
17225,2022-10-15T09:14:35+00:00,USDC,WETH,126.674155,0.0989071798357987,126.92164945249,1280.7377099448067,0,1
17229,2022-10-15T09:14:35+00:00,USDC,WETH,0.569205,0.0004444347959846,0.570316507599304,1280.7390536084922,0,1
17236,2022-10-15T09:12:23+00:00,USDC,WETH,9.595587,0.0074723732481994,9.606305270679,1284.1418223202681,0,1
17239,2022-10-15T09:12:23+00:00,USDC,WETH,0.003,2.336190702666e-06,0.003003351,1284.141742613939,0,1
17249,2022-10-15T09:10:35+00:00,USDC,WETH,9.457641,0.007364877425212,9.468337591971,1284.154569582366,0,1
17253,2022-10-15T09:07:11+00:00,USDC,WETH,10.783688,0.0083989225426097,10.795884351128,1283.937069938653,0,1
17254,2022-10-15T09:07:11+00:00,USDC,WETH,1.025767,0.0007989225426097,1.026927142477,1283.937985589075,0,1
17255,2022-10-15T09:06:11+00:00,USDC,WETH,2.602981,0.0020260150368659,2.605924971511,1284.778717154353,0,1
17256,2022-10-15T09:06:11+00:00,USDC,WETH,0.164227,0.0001278250866818,0.164412740737,1284.7791013732437,0,1
17273,2022-10-15T08:59:23+00:00,USDC,WETH,2.331456,0.0018165003319037,2.33567429176517,1283.4877919106266,0,1
17274,2022-10-15T08:59:23+00:00,USDC,WETH,3.663949,0.0028546823844334,3.67057915672842,1283.487445041009,0,1
17276,2022-10-15T08:59:23+00:00,USDC,WETH,10.64606,0.0082946348144401,10.6653243907553,1283.4874877753884,0,1
17277,2022-10-15T08:58:35+00:00,USDC,WETH,5.839978,0.004546526260871,5.84596893149056,1284.4923057545934,0,1
17280,2022-10-15T08:56:59+00:00,USDC,WETH,510.264701,0.39744266581612,511.035754133025,1283.869963865626,0,1
17285,2022-10-15T08:54:59+00:00,USDC,WETH,9.761363,0.007580089567241,9.76604845424,1287.7635433472772,0,1
17291,2022-10-15T08:52:11+00:00,USDC,WETH,0.009491,7.242441708036e-06,0.00949555568,1310.4696430582335,0,1
17292,2022-10-15T08:51:35+00:00,USDC,WETH,1.237805,0.0009610316864117,1.2383991464,1287.99603332718,0,1
17294,2022-10-15T08:51:35+00:00,USDC,WETH,1.018236,0.0007905580793133,1.01872475328,1287.9964504119257,0,1
17295,2022-10-15T08:50:35+00:00,USDC,WETH,2.570986,0.002,2.5766,1285.493,0,1
17296,2022-10-15T08:50:35+00:00,USDC,WETH,11.314136,0.0088014004966402,11.3388442598217,1285.492689978032,0,1
17297,2022-10-15T08:50:35+00:00,USDC,WETH,1.992288,0.001549824092369,1.99663837819901,1285.492985823099,0,1
17302,2022-10-15T08:47:35+00:00,USDC,WETH,7.736451,0.006,7.741487429601,1289.4085,0,1
17304,2022-10-15T08:45:35+00:00,USDC,WETH,10.728036,0.0083202141063891,10.733035264776,1289.3942226513054,0,1
17309,2022-10-15T08:44:11+00:00,USDC,WETH,44.597792,0.0346345548675098,44.618574571072,1287.6675381162925,0,1
17313,2022-10-15T08:43:11+00:00,WETH,USDC,0.0009039879142799,1.163771,1.16445395202138,0.0007767747385696154,0,0
17315,2022-10-15T08:43:11+00:00,USDC,WETH,4.312937,0.0033501800047213,4.31546736948165,1287.3747064103773,0,1
17318,2022-10-15T08:42:23+00:00,USDC,WETH,1.713155,0.0013260355602909,1.71395333023,1291.9374497198064,0,1
17325,2022-10-15T08:39:59+00:00,USDC,WETH,1.663167,0.0012872649425583,1.663862203806,1292.0160761114455,0,1
17327,2022-10-15T08:37:59+00:00,USDC,WETH,0.382049,0.0002968469106537,0.383582609477669,1287.0236687276706,0,1
17328,2022-10-15T08:37:59+00:00,WETH,USDC,0.002891731063524,3.721722,3.73666596297509,0.0007769873901178003,0,0
17330,2022-10-15T08:37:59+00:00,USDC,WETH,5.847165,0.0045431727926996,5.8706424509986,1287.022366702798,0,1
17332,2022-10-15T08:37:11+00:00,USDC,WETH,11.121477,0.0086191077972404,11.1375249045162,1290.3281014260886,0,1
17337,2022-10-15T08:35:23+00:00,USDC,WETH,10.963201,0.0084963391070721,10.9833025271032,1290.3440954792586,0,1
17338,2022-10-15T08:34:47+00:00,USDC,WETH,0.44075,0.000341357637112,0.441276431071134,1291.167831277755,0,1
17339,2022-10-15T08:34:47+00:00,USDC,WETH,0.239291,0.0001853290230125,0.239576681338578,1291.1685180785764,0,1
17340,2022-10-15T08:34:47+00:00,USDC,WETH,2.692504,0.0020853290230125,2.69572568133858,1291.1650728911668,0,1
17345,2022-10-15T08:31:59+00:00,USDC,WETH,0.667534,0.0005160371159908,0.667746943346,1293.5774953286518,0,1
17350,2022-10-15T08:28:47+00:00,USDC,WETH,11.86806,0.0091917804386899,11.8965537505788,1291.160083637893,0,1
17353,2022-10-15T08:27:35+00:00,USDC,WETH,1.006985,0.0007789386645884,1.00814915603026,1292.765458666893,0,1
17356,2022-10-15T08:26:23+00:00,USDC,WETH,24.322837,0.0188271076693711,24.3671723721603,1291.905131002657,0,1
17358,2022-10-15T08:24:59+00:00,USDC,WETH,9.919677,0.0076671910897375,9.92525553757616,1293.7824144330305,0,1
17359,2022-10-15T08:24:59+00:00,USDC,WETH,0.691176,0.0005342286718214,0.69156435795962,1293.7830492015778,0,1
17361,2022-10-15T08:24:59+00:00,USDC,WETH,11.213459,0.0086671910897375,11.2197655375762,1293.782366616728,0,1
17367,2022-10-15T08:21:59+00:00,USDC,WETH,1.732867,0.0013418247222341,1.73700552117934,1291.4257512820495,0,1
17368,2022-10-15T08:21:59+00:00,USDC,WETH,11.272563,0.0087287776453432,11.2994899496732,1291.4251522965426,0,1
17369,2022-10-15T08:21:59+00:00,USDC,WETH,12.413499,0.0096122482430039,12.4431514730511,1291.4251365735315,0,1
17371,2022-10-15T08:21:23+00:00,USDC,WETH,0.889781,0.0006880305979296,0.89066248932588,1293.2288224935069,0,1
17373,2022-10-15T08:18:59+00:00,USDC,WETH,12.676019,0.0098154714398793,12.7136856919326,1291.4325183096732,0,1
17375,2022-10-15T08:16:59+00:00,USDC,WETH,22.440379,0.0173602629466697,22.4862277869329,1292.6289808475997,0,1
17384,2022-10-15T08:11:11+00:00,USDC,WETH,10.857334,0.0084071949604967,10.8958087407534,1291.4335936083187,0,1
17386,2022-10-15T08:10:23+00:00,USDC,WETH,3.08011,0.0023850260226767,3.09118452747088,1291.4366429189781,0,1
17388,2022-10-15T08:10:23+00:00,USDC,WETH,2.364812,0.0018311484819743,2.37331492451735,1291.4365073499212,0,1
17389,2022-10-15T08:10:23+00:00,USDC,WETH,0.072624,5.6234675548461e-05,0.0728846382848493,1291.4451678024757,0,1
17391,2022-10-15T08:08:35+00:00,USDC,WETH,0.023225,1.7732677782997e-05,0.023233384225,1309.728868037591,0,1
17398,2022-10-15T08:05:59+00:00,USDC,WETH,9.0,0.0069682700401206,9.03171416440111,1291.568775059159,0,1
17400,2022-10-15T08:05:59+00:00,USDC,WETH,11.467889,0.0088790378731523,11.5082985681503,1291.5688798530362,0,1
17401,2022-10-15T08:04:59+00:00,USDC,WETH,1.636511,0.0012670716363623,1.64227688932198,1291.5694369880634,0,1
17402,2022-10-15T08:04:59+00:00,USDC,WETH,4.213529,0.0032623325951345,4.22837452320578,1291.5694145606524,0,1
17403,2022-10-15T08:04:59+00:00,USDC,WETH,1.713118,0.0013263842856544,1.71915320032241,1291.5698855364503,0,1
17404,2022-10-15T08:04:11+00:00,WETH,USDC,0.0082423492823057,10.706584,10.70984950812,0.0007698393140431812,0,0
17408,2022-10-15T08:02:11+00:00,USDC,WETH,9.280265,0.0071767619018196,9.3019446361865,1293.0991897121564,0,1
17415,2022-10-15T08:00:23+00:00,USDC,WETH,10.66291,0.0082560076985201,10.700446457898,1291.5334371492095,0,1
17421,2022-10-15T07:57:47+00:00,USDC,WETH,36.604555,0.0283333960460332,36.7223479473427,1291.9226110604131,0,1
17424,2022-10-15T07:57:11+00:00,USDC,WETH,1.543817,0.0011943155526244,1.54792850144548,1292.6374412588048,0,1
17425,2022-10-15T07:56:11+00:00,USDC,WETH,5.895281,0.0045643610738252,5.91577710056343,1291.5895356761098,0,1
17426,2022-10-15T07:56:11+00:00,USDC,WETH,0.212288,0.0001643610738252,0.213025100563429,1291.5953580698242,0,1
17432,2022-10-15T07:52:35+00:00,USDC,WETH,11.053009,0.0085579620291448,11.0894927769862,1291.5468615492946,0,1
17433,2022-10-15T07:52:35+00:00,USDC,WETH,0.003,2.322796208311e-06,0.0030099025546914,1291.5467957395292,0,1
17434,2022-10-15T07:52:35+00:00,USDC,WETH,0.1,7.7426540277036e-05,0.100330085156386,1291.5467957394847,0,1
17435,2022-10-15T07:52:35+00:00,USDC,WETH,11.053009,0.0085579620291448,11.0894927769862,1291.5468615492946,0,1
17436,2022-10-15T07:51:47+00:00,USDC,WETH,0.566864,0.0004385327896133,0.568255174108922,1292.6376622825924,0,1
17437,2022-10-15T07:51:11+00:00,USDC,WETH,0.901818,0.0006982381453091,0.904783971072998,1291.5622070472505,0,1
17440,2022-10-15T07:48:35+00:00,USDC,WETH,23.800186,0.018427447917296,23.8453018794602,1291.5617022399042,0,1
17442,2022-10-15T07:47:59+00:00,USDC,WETH,23.585704,0.0182463951266103,23.611017757785,1292.6226707434896,0,1
17443,2022-10-15T07:47:59+00:00,USDC,WETH,4.324833,0.0033457810496223,4.32947413602186,1292.62283928837,0,1
17444,2022-10-15T07:47:59+00:00,USDC,WETH,6.401794,0.0049525616032643,6.40866424024014,1292.6227905535777,0,1
17445,2022-10-15T07:47:59+00:00,USDC,WETH,5.767352,0.0044617438006163,5.77354109543559,1292.6228527965584,0,1
17446,2022-10-15T07:47:59+00:00,USDC,WETH,0.576356,0.0004458810496223,0.576974537021864,1292.622775711647,0,1
17448,2022-10-15T07:47:11+00:00,USDC,WETH,2.134387,0.0016525616032643,2.13843124024014,1291.5627446407757,0,1
17450,2022-10-15T07:46:23+00:00,USDC,WETH,0.370678,0.0002864496341965,0.370765480008,1294.042497347791,0,1
17452,2022-10-15T07:44:35+00:00,USDC,WETH,3.09428,0.0023957651300209,3.09976071347756,1291.5623327287537,0,1
17453,2022-10-15T07:43:59+00:00,USDC,WETH,12.24346,0.0094794753128144,12.265019133485,1291.5757039262746,0,1
17456,2022-10-15T07:42:23+00:00,USDC,WETH,0.0001,7.7424809147e-08,0.0001001760893148,1291.5756732462637,0,1
